token_address,buy_timestamp,rvol,natr,vwap_dev,stoch_k,stoch_d,upper_wick,lower_wick,market_cap,token_age_hours,data_points,label
AyxnCVKzahwDLm3L1QA66iT4vLzzQWYry4SCQ8Fwpump,1750713037772,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,8321874162942.72,0.00,1,bad
8Vo7F52dN9m2JATWcVBwniSaPEkkFyZKw4B9Ytdspump,1750712862080,1.0000,0.0000,0.0000,56.2178,56.2178,0.4378,0.0000,13116072135201.22,0.00,1,bad
igFHboqHkwhbXYis1wZd8HpvsWFmbjMJfDon2iECULT,1750712820807,0.2943,55.9734,-0.4044,39.2758,39.2758,0.0000,0.1247,9866779366943.29,0.65,10,bad
crdxQeX3tTcXMqgcQLQuA3ALg8TasdjxpEjwF3HG3WZ,1750712696838,5.6343,136.6081,0.1365,51.2152,51.2152,0.5706,0.0975,21693678393802.58,0.02,2,bad
ADCTEhKXuUSNEMA4qSYn1STACnGSQwx9PBijGkvLpump,1750712228073,1.8693,73.3735,1.0476,80.2554,80.2554,0.2662,0.0000,19099454720814.32,0.02,2,bad
CEAwaPDSkdnLL8td5m1aWsaxKhB3YgtNJy6UVErMpump,1750712074668,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,10744281883637.69,0.00,1,good
AYf4VQ3NCqJhv7MPW9awdF6pAgZfcVHMr6RhPBbgpump,1750711880971,0.6982,31.4317,1.8055,92.2391,92.2391,0.1773,0.0164,37451549530467.91,0.05,4,bad
MV5iZM45P5KmMUBVj8AGXLppkqw5xSSzzaaVxrKpump,1750711764118,1.0000,0.0000,0.0000,90.8684,90.8684,0.0913,0.0000,7311664513139.81,0.00,1,good
4Byj7CRmTNz5hzH78DNCuLDKde5DBnSJsoURHaMvbonk,1750711592400,0.2723,90.6023,-1.1158,32.1656,32.1656,0.1688,0.3233,35338816855913.27,0.12,8,good
8wkWo1idWjdsUj8mvp9zAwrS7Sb3AQgMvyiiUr6rbonk,1750710357508,13.7529,12.6157,1.3091,77.3867,77.3867,0.3460,0.0000,112912507469073.94,0.20,10,good
CYYyFRoZBnt7fcdpJn2ZD6uu8MUoZmcKwJ9NGdM2pump,1750711362653,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3954221679103.18,0.00,1,good
G3izU6prSnbBiaY31qBPBpV5UWZLgmdY8mXJxrb1bonk,1750710062678,0.9388,8.0399,1.6887,75.3318,75.3318,0.0105,0.0000,117305788063633.77,0.78,32,good
DJJph2h6MudpTsV2bJ18EgukDbSkc3GcMQFQp8BUzEtq,1750711045730,0.6261,67.5817,1.2687,99.8149,99.8149,0.0029,0.0646,51442352579549.73,0.03,3,bad
J5zonGr9dTTTPd6uH6HjZN4a1WZE2g8AzF5WVLfjbonk,1750710737353,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4785718614863.46,0.00,1,good
3HLb9Z9K2RxB9u7237YcifVG2314eHkTkzn6Rvefpump,1750710329422,1.0000,0.0000,0.0000,70.7580,70.7580,0.2924,0.0000,9149230520097.41,0.00,1,good
BUVHXt3ALVvVL5WZNr3wNypUxZTomRjnxEdtFpnHpump,1750709943688,22.8070,37.3254,0.7254,100.0000,100.0000,0.0000,0.0000,6686768586063.84,0.02,2,good
DdTBqVJyQS85fqUeBRc5pviCL3ruso64kK5FXjnr6H1s,1750709840039,1.0000,0.0000,0.0000,94.1520,94.1520,0.0585,0.0560,17473023264899.20,0.00,1,good
YN2uLGfhhGqFwnduyrBF2VFBbMgCm7F3zautopbstar,1750709794596,11.8480,23.1991,1.2346,100.0000,100.0000,0.0000,0.0000,59377578545932.48,0.80,5,bad
9dtWiZQzWVMMRnConw1YhFsnrFh6tB5MfPqhNs3Npump,1750709516306,1.0000,0.0000,0.0000,43.0541,43.0541,0.5695,0.0000,15623837532769.37,0.00,1,good
4AVyCokbbLKRzrHApBMD2QTJq39EABsyq33JNKLDpump,1750709199953,1.5944,20.0584,1.9483,100.0000,100.0000,0.0000,0.7335,44888711978785.18,0.27,14,bad
S7faD7c7mc1mF8o3CJNjnHPGQUCza2jR4sQXHCubonk,1750709074990,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0951,7216796807891.01,0.00,1,good
HGZtxYWjCTNSnFPTyRNbasa8tBVQn7TuEsiYz3LTJ97C,1750708973608,12.2902,7.8075,3.2014,83.0085,83.0085,0.2661,0.1089,177218156409940.91,1.17,60,good
6guWMx72E7MT6NcdK48jGxdnVx1PFXxGwZXiQEc2pump,1750708726186,1.0000,0.0000,0.0000,64.8498,64.8498,0.3515,0.0000,6671056055868.81,0.00,1,good
EQ7rcDK2BNjf4X2yFoRimoDo317nTLDDFH2b5Tojpump,1750708692177,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4905049412293.86,0.00,1,good
JAMLJN7AfBFyRxavZvPngJyUSr1VcLMVABwjK7AUV38v,1750708438595,1.0000,0.0000,0.0000,13.0232,13.0232,0.8698,0.0000,4385642911921.68,0.00,1,good
3cBsJz8MarwtNWEHfKWUeGAnALhSkF5qpG8AAvgytzAU,1750708349931,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4970070239464.96,0.00,1,good
8miZnQkR6HF9DD5yW4sswaz93qgrLjPaHkFq2SthLeJS,1750708423200,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4707401610008.48,0.00,1,good
2kG67Gd9AHdzqsvYLrn39XsWdBpR71GSqAdFKxH64Qov,1750708291768,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5202627799046.01,0.00,1,bad
Es2E57wdwjuunbu9CvF7jZqPgAXxhiH1zwxU7gA4pump,1750708244847,1.0000,0.0000,0.0000,21.5305,21.5305,0.7847,0.0000,4717863870803.72,0.00,1,bad
5JULtSZXruSsd3VUMakti8mb96CY96ttrrNqiJzUpump,1750706923202,2.4131,9.4565,2.1701,92.4247,92.4247,0.0000,0.0459,24395267357621.12,0.60,37,bad
XE5XdfAt5ChfZbCVC2dZuNDS8k8gFTYWTxJFpxmpump,1750708140140,1.0000,0.0000,0.0000,96.6836,96.6836,0.0332,0.0000,6596140872226.75,0.00,1,bad
Ho7vUTbBLoLP1nwBGe6vPHGv7ySspYfgt4aXkas9pump,1750708026587,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6384531648792.61,0.00,1,bad
4HsptzfTGJwe9Xt7uFQZUBvtfKVrY8craAovFxwKpump,1750707718833,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4140653496180.93,0.00,1,good
E5oA9U9aEQeMYNfVwvtvZrBZZFWkq2UjLUdvKLErpump,1750707659535,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,206213400040355.56,0.00,1,bad
5R5g76ymkiEhbQLkNawEpGsoffPad3yBY4ifx1zapump,1750707587766,47.1773,16.6546,1.1242,97.2840,97.2840,0.0278,0.0000,136247267233252.13,1.27,7,bad
5rjrLFCeqQGfAATtAf1rPqaBGspi6GfU2TsMCNxtbonk,1750707057033,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4606731265642.90,0.00,1,good
3Pau51sRrKJTcbMgajArHKv1tZeic8yNCUno5DuYpump,1750705740829,1.0000,0.0000,0.0000,94.9204,94.9204,0.0508,0.0000,15067202085976.29,0.00,1,good
9LfhfFTmsXkc46bfGhbo4AooZMsbAwnQYE2p6WAEbonk,1750706410204,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.6975,7704763348383.21,0.00,1,good
3trrGeD6PcaWZyHNMbv9gx5kPnAtaoHxf5nP4fP74hCq,1750706271028,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6958214436449.95,0.00,1,bad
ABo9B74zTsn5kvYEzBQKxVccvUa12YJqt6TXXmkT1hMi,1750706034955,1.0000,0.0000,0.0000,85.9312,85.9312,0.1407,0.0000,14967673487181.85,0.00,1,good
DEAeZzTHQ4nc6g2NRRvnbafb5Lrw19LEgZp2NU92CWDw,1750705974846,1.0000,0.0000,0.0000,85.4647,85.4647,0.1454,0.0000,13069079025775.14,0.00,1,good
DdwzbQHWPKvfWMpuiUWX9N7cELNiF7uhn7KUkQA1pump,1750704998845,1.0000,0.0000,0.0000,59.7219,59.7219,0.4028,0.0000,6852242534215.18,0.00,1,good
52pYtk4cPxZzRrJo5m58mGdg8tEuShZKYzuApZGpwTGu,1750705279518,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6319743677630.29,0.00,1,good
E6XHnhXSY37mrBxsGu4es8N9tNV9UvohcX73UEpbonk,1750705251418,1.0000,0.0000,0.0000,38.5986,38.5986,0.6140,0.0000,11011254473628.89,0.00,1,bad
AHKVA8NsjE7Br5GgkcBbMDuyVoFU7keYBSxkNzQGpump,1750705223762,11.7324,48.7988,0.9417,100.0000,100.0000,0.0000,0.2035,7546805714804.09,0.02,2,good
2gP769UrutgMMxo5tkY5VxnKT86YTT3SwLqN5fKiMJ36,1750704911703,0.7206,55.1735,1.2010,88.8352,88.8352,0.1512,0.0000,11484535098539.28,0.02,2,good
5ENrqBNtyrspSAM3aSyigjmi3rgxKaSwoLYwWtDbpump,1750704816923,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,56690578889672.80,0.00,1,good
B1KuRxTQPaw1Tf92UypS7vd3g79sHJdNzhd2nVbHmoon,1750704477890,57.8675,26.0887,-1.4909,25.4148,25.4148,0.8075,0.0215,145360304878584.00,0.30,19,bad
HpSDE71QtiosncrC5MJhT9AEWv4aapvEhK7Th6pgpump,1750703777374,1.4057,47.1559,1.4543,93.0206,93.0206,0.1163,0.0744,14443353745905.67,0.02,2,bad
A8kbDnMikDNbQUKrTVrbh3dMCp42K1pQmtvoeLCJbonk,1750704255290,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6489796970498.56,0.00,1,good
2YK6u89vDR7zwcBtE1roPRBAojLWc3n6isHWVvf1bonk,1750704229232,1.0000,0.0000,0.0000,71.5575,71.5575,0.2844,0.0000,8374427130230.45,0.00,1,good
2nxV4TpLb4zBdHfGoL32R8SdnRpoPyCVpu6CTrgzDh42,1750704126530,0.0967,122.9287,-3.6151,13.5227,13.5227,0.3308,0.2214,11086785188506.09,0.02,2,bad
HXo1z75e1yHCSXjPXFTbo1x8FFo5i4rXcz9iwvrfmoon,1750703985338,1.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,4001284937482.32,0.00,1,bad
J19edsPP9N6zufvG3BXyvdFndbxRYYVPtSDNDuNKpump,1750703462516,0.2991,30.0858,1.3833,75.8728,75.8728,0.0000,0.0000,33215997937614.78,0.15,10,bad
DeNdD6TSNkVusYk9cgs91vzRyje8FSs137MWyozupump,1750703315759,3.6205,81.6732,0.9676,100.0000,100.0000,0.0000,0.0040,34595852699649.71,0.02,2,good
7w81hiB5xXzGMfE1L1simBwuLdvkoRyjbZGVCkd3pump,1750702755107,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,84242865255818.02,0.00,1,bad
EKMhFFCq31EH68DiDvoVca83pancnnUrdbTVikRobonk,1750702692004,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4464754864856.18,0.00,1,good
6s25rRu8KH7pefx48yVk8rSC6LuGoC5NcJvj94ybpump,1750702600893,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5992010079466.23,0.00,1,good
4zqbqKnmG7my1xQyytZ97W2bLnazbkib6ruRbDEDbonk,1750702366283,1.0000,0.0000,0.0000,99.9857,99.9857,0.0001,0.0000,56873640400412.98,0.00,1,good
H5YjpcymirZQLrUtmQucbwH9CAXTtbEWNRwgD6G4pump,1750702293185,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0008,4258787284829.60,0.00,1,good
PBNKf37MKerci6jyprHSUMF4fXy2u6eSNu4HMttpump,1750701936904,70.4504,116.5293,0.3022,64.0219,64.0219,0.3697,0.0043,16570416399762.67,0.02,2,bad
Hd4mNFxzVJeMFydhbQwoT2chKY1oVurPUPbCf85BmxwM,1750701363932,0.3070,25.7217,1.2164,92.7096,92.7096,0.2407,0.0000,28384523876893.68,0.08,6,bad
6v36kR2sgfvdwrgkjBqGjhbmQ79bVm3kVkdf57bwpump,1750701209453,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4331650229982.86,0.00,1,good
GgmcwL4Dhaa4m7oFN1sjkdPk9Deyoq4r6x5hyHUatgLx,1750700892178,1.0000,0.0000,0.0000,92.4442,92.4442,0.0756,0.0000,25656550139975.39,0.00,1,bad
75vT6ccyERvkwMLFC6o3YV2GxDFH9Dh7fVRCiZSpodde,1750700614944,1.0000,0.0000,0.0000,99.1411,99.1411,0.0086,0.0000,21491461090948.23,0.00,1,good
HgUUeWcwBC6845y93wBCfKDnqRfEa8GAtfzDmm7qpbPM,1750700548417,1.0000,0.0000,0.0000,61.5722,61.5722,0.3843,0.0000,11011285730882.68,0.00,1,bad
BKwKjujRdsj7u54tgXmtAo1VG2b6tUQpYkqPYGSJpNcS,1750700406800,2.3057,15.0595,-1.3813,58.7682,58.7682,0.8185,0.0000,4876232297485.55,0.02,2,good
7rNQjtZAciABH7pjcUXJVc1Bb2VPzMBktzDVU1yGEUfC,1750700022763,1.0062,54.7190,1.4739,89.6700,89.6700,0.1359,0.0228,33079795709000.64,0.03,3,good
6D1XSiAwodNjm96TUsrYDpqwEBEkKaLpszrwfQEMfBLV,1750699615100,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,39883984160007.73,0.00,1,good
HDw1EoskUtY7NUGQPtQKy4isDAQx3TvLAoBVhz82pump,1750699459663,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,10833677115898.29,0.00,1,good
2Whe7PpF7MbE6ewZHiQerD5FZu2JW4tmmJY3RSiLAPr3,1750699285019,1.0000,0.0000,0.0000,69.8601,69.8601,0.3014,0.0000,4647628538762.61,0.00,1,good
4dmQFkCM1WiUhC75UndLkmMtWj78fQJUvfc4xpMLpump,1750693370025,1.0000,0.0000,0.0000,86.3192,86.3192,0.1368,0.0000,8527220663265.09,0.00,1,good
G531yhuzFsvqa7WA95F5MKMWsa5GF4dXmyK5fh7Ebonk,1750699131124,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4319137423113.03,0.00,1,good
BjKJSvP35yHARXzsASb57K9hmHxeGeWL1XUjr9Lk7T9b,1750698969940,1.0000,0.0000,0.0000,83.2098,83.2098,0.1679,0.0000,7343169259058.17,0.00,1,bad
7KvsLFCrbSAMAQ5qKUej1KtWcDsdQ9s8WmgZxyPspump,1750698941867,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,8039014559047.53,0.00,1,good
H3MwTPnCTAVFa3gQH8HpD2CP83XvwYWFVMJFkVHfrge,1750698832049,1.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,5420557227884.69,0.00,1,bad
FBRdewvC4FaZfmypyWc1Ve1TeaRNiuYvzBeJJaLYpump,1750698759184,1.0000,0.0000,0.0000,43.9560,43.9560,0.5604,0.0000,5417529052379.77,0.00,1,good
C4EMky8oo6MPu5wUyW7FrdzmHjdff1XxnowpW9QXpump,1750698724109,2.3533,20.1054,1.2185,100.0000,100.0000,0.0000,0.0000,5835963481904.89,0.02,2,bad
CHF3hNuB5MgDAkxQcS5mXzrFK57MSWNoP3p4ekF6UVHp,1750698515264,1.0000,0.0000,0.0000,68.2006,68.2006,0.3180,0.0000,22051204536074.32,0.00,1,good
BtmeB4asJjBK47QnUJqhRprV1gzN4SEZanvSuSJowyi5,1750697662372,48.8648,26.9606,0.6836,100.0000,100.0000,0.0000,0.0000,5114479247883.32,0.02,2,bad
9AHVucYv4baGB46j1BibfD6q7g9NmWSn6FK3HWeKpump,1750697042372,2.4536,1.8881,2.1841,100.0000,100.0000,0.0000,0.0000,4289146845190.14,0.02,2,good
HjfUCejt1MdbAzvqnt5Pc5mqhbKq2CZskr27kUc6zDi8,1750697545545,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5026423224425.29,0.00,1,good
8Ng137jLRWZNfT1TyyYhuVAQaTpmFUPRgKr4JUmCVz7G,1750697495086,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4907770461589.90,0.00,1,good
2QF9CK2ERn9UXrdAmTKCTrbmAvJPg62wd4CHHMxfM9M2,1750697476751,0.9775,93.7866,-158612.5917,0.0005,0.0005,0.3355,0.3004,30050493.20,0.02,2,good
HbRYn3NeZfme5xRSroAaE5AeiDsVvS5pjCRkaYMbbonk,1750696910148,0.9299,35.7291,1.6885,100.0000,100.0000,0.0000,0.2396,9504981546599.97,0.07,5,bad
28ULjHyfLsvLQRqXRmMN5eqwop78DWtjBE4zSjhNpump,1750696732960,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4581896944010.55,0.00,1,good
X5uHMCtMQTkueHNT16jC142Sp3kSBZGPNXZrd7epump,1750696567179,1.0000,0.0000,0.0000,94.2673,94.2673,0.0573,0.0000,5737498855677.82,0.00,1,bad
8qqLRMFfhf7VeY4TvkHV6k9b34oWqP2Qoy1yJV5bonk,1750696158572,35.5471,83.3142,0.7032,100.0000,100.0000,0.0000,0.0007,54398448612091.88,0.02,2,bad
2yfEJHuDKkt3LH1b41QeygD6HncWfoooA1HrgANmbonk,1750694895166,1.6476,55.4701,0.3713,45.1660,45.1660,0.5483,0.0761,7889863582782.60,0.02,2,good
FrxTuDo44pboyBYHLkf5Hmu5pWA1hmYMe5b3jHkLpump,1750694317994,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,16109505604920.14,0.00,1,good
Hkbek42wiKQmVmGJYqfD6nbM3Lppyia7ZfY9k9ZioBLV,1750693865930,1.0000,68.5240,1.3194,95.9905,95.9905,0.0401,0.0001,68038257151489.34,0.02,2,bad
81tHLbPqPB1VggsMKHs726PPbSTtWX1vbgMdKQAUj4AB,1750693436768,1.0000,0.0000,0.0000,52.2291,52.2291,0.4777,0.0000,16733348811150.53,0.00,1,good
AbyttJomTfbjXobRanizMGHSP6feaCWbKcTRjp3cHJQ9,1750693511305,1.7310,49.5379,0.3380,46.1843,46.1843,0.7289,0.0000,5422000991097.61,0.02,2,good
BcHf8DUu3igtni73qx2WCPxietEeBeutQEwjmLCTpump,1750693474219,1.0000,0.0000,0.0000,93.5571,93.5571,0.0644,0.0000,4519517037563.47,0.00,1,good
9SXmmLfYPLYffQjaHd9oKP6biPoNbG7yVoFmmks7a1HJ,1750692370110,1.0000,0.0000,0.0000,99.9981,99.9981,0.0000,0.0000,55416375526425.34,0.00,1,good
FPKbS9GtbpNctoL78G4MHLX8Em2Z29on4Nk4K2hdEhF1,1750692359111,1.0000,0.0000,0.0000,86.7129,86.7129,0.1329,0.0000,19949900098571.39,0.00,1,bad
4SVHWjCwCyMGMd71io793coAEvuTFCQMXrZRTcdMbonk,1750691049816,0.1221,1.3113,-1.1346,47.9762,47.9762,0.0000,0.0000,4376638218490.46,0.08,6,good
32fkGQWFeYbMpNJKL1PpqsDJBoadLXaojGHxDQcRBYgK,1750692165772,0.6792,39.6508,1.7508,94.6041,94.6041,0.1191,0.0000,24045122741505.16,0.05,4,bad
AEMMbYaqxL7KECq8rTzdgFWMv7hvfftv93M3sKcKbonk,1750691747396,65.9971,5.5419,0.2555,63.2904,63.2904,0.0689,0.0000,25891041058918.17,0.50,26,bad
FNqDZD5QAWE1a9wt5BdU1sb8rzDQLFDbC1QK4vHMpump,1750690237807,0.8629,22.0702,1.9181,95.5176,95.5176,0.0556,0.1009,24608990198081.84,0.22,14,good
2y82b6dqAvqdYgB7yqpZewKCRY5C3jiUcTbWLK3gbonk,1750690796020,1.0000,0.0000,0.0000,55.0241,55.0241,0.4498,0.2411,4875476071141.03,0.00,1,good
CXLY456XUF6re3sgZQ5So9XbwN2ELsKW46CnireJpump,1750690635482,3.3358,7.0542,2.4011,99.8443,99.8443,0.0052,0.4555,42272200307776.87,0.20,12,bad
5Bee2yn3T4K93FbVsTbnrCXxdL9x1yjQdhSkB4vYpump,1750690588164,1.3886,36.4561,1.3504,65.0124,65.0124,0.3837,0.1060,8125547683247.83,0.03,3,good
G6FdVgkLMsRbZviepwuGHgNyaAnxoUCDhBwYny5Xbonk,1750690514274,1.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,4557714552106.31,0.00,1,good
4uLaSgXNLbRDPHpt6tZoo7SXt62RmHmEcsFwYxt2xBLV,1750690490524,36.0537,0.8937,1.2427,100.0000,100.0000,0.0000,0.0000,71216830060876.44,1.95,19,bad
BEyCNNR5D1Lbc8fvxBXaMpKRHyRxbYrR8RTVKWbGTnQy,1750690202894,4.4012,0.0000,296996.5579,100.0000,100.0000,0.0000,0.0000,4431838440073.17,0.02,2,good
FdiNFejkkVA6e4Gium6fKHvtVxpCgYtjaeeYN9qZpump,1750690162549,1.0000,0.0000,0.0000,98.1861,98.1861,0.0181,0.0000,4382856083692.82,0.00,1,good
2YYKANjHKfGwLRTbVFmkas3e3XCHCqHbbwbdKvfnpump,1750690114387,1.0000,0.0000,0.0000,10.0893,10.0893,0.8991,0.0000,3872898148747.97,0.00,1,good
8yUbJDxcp1DvL1tmFBx6eBUgjPF3VXQSWn7pcFzKpump,1750689839474,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4593982966085.61,0.00,1,good
CinvB25SeY5mijFj26DF1RaG7oMjBB6rokrnSc44pump,1750689769840,2.3940,73.3336,1.0401,85.1612,85.1612,0.1977,0.0584,22470117142799.82,0.02,2,good
7S4EF3MezuY2vPxC3ERNMAt5NBxjeuQT148JbBy2pump,1750688984645,1.0000,0.0000,0.0000,8.6084,8.6084,0.9139,0.0000,3838783188948.50,0.00,1,good
BebXPQPGMbPeBWouXzm3gM1JYtt3GR3GnaPmVmR1Exbp,1750688512413,1.0000,0.0000,0.0000,84.3773,84.3773,0.1562,0.0000,18255169648249.18,0.00,1,good
W3nNzktJ4S3jjgufgyuF5RXgFCtdr7zz1kULYgfpump,1750688053937,7.2318,57.9890,0.9758,100.0000,100.0000,0.0000,0.1724,10302318181209.30,0.02,2,bad
2SpQGyEW89oghKPqMRPYMEAy4AkSr47YQEWoumcEpump,1750687989806,3.1486,33.8583,0.6908,70.8920,70.8920,0.4096,0.0000,5774230442747.51,0.02,2,good
8cdcEG86HZ3ZYQqmdEECDT2j4WUy7XU3Ys78bCh8PTbN,1750687876280,1.0000,0.0000,0.0000,78.1281,78.1281,0.2187,0.0000,11074391264254.32,0.00,1,good
HwTaUnxXB7kK9W9Vegdnwp2gq18HxpK5ebEURypZpump,1750687855760,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6066831351809.44,0.00,1,good
96CXpebmd5Tz5JQLb6k8aA7N5JQ1saUXXE5WFYTvbonk,1750687812233,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4384486702615.58,0.00,1,good
APwa1jcoURRdxLFCGPqNH4Up7YntpAU1vCuVVSqvK8xi,1750687399896,1.0000,0.0000,0.0000,0.8873,0.8873,0.9911,0.0000,3826622681616.59,0.00,1,good
HfPtrmP6JKYdgvqyZikgCwsQNPGLzCzmGn7uQcfwpump,1750687356797,1.0000,0.0000,0.0000,96.4474,96.4474,0.0355,0.0000,6625421417995.79,0.00,1,bad
9riBgbmDXa597b6BaFdn2rjcj56d9yD1DSTT2gm3pump,1750687151534,0.7806,68.7211,1.5963,78.5987,78.5987,0.2387,0.4401,9649309689154.52,0.02,2,good
C77swtTjedqT4a7qGv94nbaHuEiGSjWe5k5TnBFMKzmN,1750686689833,1.0000,0.0000,0.0000,98.9705,98.9705,0.0103,0.0000,105018060772554.09,0.00,1,good
4bXCaDUciWA5Qj1zmcZ9ryJsoqv4rahKD4r8zYYsbonk,1750686594726,1.7740,74.5310,0.9737,84.3796,84.3796,0.0000,0.2182,27784454837448.29,0.03,3,bad
BBnZkZTE43qUZj6bimzszVJs59tgw6d1U1PK3oTybonk,1750686464567,4.0284,7.1630,2.3975,95.2504,95.2504,0.1313,0.2845,48646504657675.36,0.57,31,bad
FiY9vkQDS4BsX1EWnQsRbPTiAzWZSZYgug2fRqPipump,1750686331536,1.0000,0.0000,0.0000,64.7613,64.7613,0.3524,0.0000,4949982189336.05,0.00,1,good
AhTh6Y47SYV2Nqh3yt4oTcf34eqLCB9CkFbkaoGWRSr3,1750686114752,1.0000,0.0000,0.0000,67.8735,67.8735,0.3213,0.0000,22310055661287.03,0.00,1,good
5LS3ips7jWxfuVHzoMzKzp3cCwjH9zmrtYXmYBVGpump,1750685778358,1.8030,2.4288,-0.1976,45.4718,45.4718,0.1066,0.0000,3016816008736922.00,0.98,60,good
2BxX9H3KJXGKhxDYDenoqyBXQ9LNozqSBGNriELJpump,1750685984468,1.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,3777078912988.69,0.00,1,good
34WsLsrYS2NGxhGpYgJQK1FH7xcUV28ArmeGmfbgpump,1750685274359,1.0000,0.0000,0.0000,87.6116,87.6116,0.1239,0.0008,5945263037923.05,0.00,1,good
EnsDH6uT2FQFa2ofKdDikgNzHTDEQ4HMNSNAbcgVGeyA,1750685191280,1.0000,0.0000,0.0000,90.1494,90.1494,0.0985,0.0000,5339900796498.79,0.00,1,good
71UzQVy6912Z9euqqcsjJX8x8qfLAoPqff4St9oGpump,1750685107324,0.4712,27.8022,1.0102,81.9149,81.9149,0.0000,0.3607,26147617224585.63,0.13,9,good
FnREYHLHNNsuaWKsBEZ7vLgdvdLSz48T1VLjTAENK9F,1750684410346,45.0196,76.2862,0.6976,98.1911,98.1911,0.0191,0.0203,18080915765804.72,0.02,2,bad
Hb2bsVq8qLhynkP4cm2KGMyhvsGDAspasBy6bBMBY8H8,1750685004881,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6841229997010.59,0.00,1,good
CL9WW1kypfFP2o3zE1K7HCVXFoikifJFf9vukvF2pump,1750684556246,1.0000,0.0000,0.0000,86.5542,86.5542,0.1345,0.0000,4276686961622.11,0.00,1,good
FyqSkftmyEfArj3a4VNw9Lg251Y5zu3Ro86PQRQSpump,1750684109898,1.0000,0.0000,0.0000,82.0864,82.0864,0.1791,0.0000,6492605344639.25,0.00,1,bad
4KF3Gcr872o6sS1kCnBGjbkBKhtzmmWqrY299u5UTfx9,1750644386984,0.4340,81.6337,-2.6817,19.1995,19.1995,0.6863,0.0000,5090826708285.74,0.02,2,good
G9hy9mcdmDUxr2MUVSj1F15izSq335nAwmAYwqUgpump,1750641007842,5.1595,13.5264,-0.7125,9.1475,9.1475,0.0000,0.0976,3743003304853.11,0.02,2,good
H79emrExPhHtr7WQevGXvq7tQCxCCCQvXCeLXyWdpump,1750640959274,6.0995,69.3550,0.9263,79.3018,79.3018,0.2317,0.2393,9615868804279.83,0.02,2,bad
BiU8jWBMjRT8DrwNyPf1Weh4zbg5FMbuENcu4QRSqCbF,1750640954240,0.4980,16.1333,-2.2189,1.2142,1.2142,0.0000,0.0021,3720160513260.20,0.02,2,good
FuQHur9Y8JHG7hxvHn2z3CQZiQKjeWssrKghxN7Qpump,1750635994045,1.0000,0.0000,0.0000,86.3092,86.3092,0.1369,0.0000,5040520261184.65,0.00,1,good
8auRc8yWqf1QdrRJazxrKvoPkD788YxgBnCV2LEbpump,1750635153209,9.8406,20.6860,-1.1201,33.1742,33.1742,0.1170,0.0062,20189321630540.90,1.93,60,good
GS8J3q2nsRhQdj8jo1UEGfsFewXvPhqiJhmUigAGE5hw,1750634588902,3.9810,60.4844,0.9837,96.4724,96.4724,0.0353,0.1207,8871645348004.38,0.02,2,good
